t_s,status,latency_ms,note
151.899,200,210.96,
152.113,200,214.22,
152.331,200,217.87,
152.544,200,213.32,
152.77,200,225.42,
152.978,200,208.37,
153.212,200,233.88,
153.435,200,223.46,
153.641,200,205.36,
153.868,200,226.95,
154.082,200,214.48,
154.284,200,201.94,
154.501,200,216.86,
154.71,200,209.23,
154.921,200,211.0,
155.157,200,235.2,
155.347,200,190.84,data-service respondió con error
155.531,200,183.95,data-service respondió con error
155.741,200,209.26,
155.949,200,208.52,
156.157,200,208.23,
156.371,200,213.34,
156.578,200,207.5,
156.799,200,220.94,
156.983,200,183.92,data-service respondió con error
157.205,200,221.61,
157.431,200,226.01,
157.646,200,214.76,
157.865,200,219.51,
158.066,200,200.84,data-service respondió con error
158.277,200,210.99,
158.498,200,220.92,
158.711,200,212.59,
158.904,200,192.99,data-service respondió con error
159.126,200,221.96,
159.338,200,212.3,
159.558,200,220.29,
159.778,200,220.14,
159.992,200,213.62,
160.215,200,223.42,
160.442,200,226.04,
160.655,200,213.29,
160.845,200,189.83,data-service respondió con error
161.054,200,209.63,
161.291,200,236.6,
161.504,200,212.7,
161.731,200,227.2,
161.947,200,216.47,
162.169,200,221.33,
162.363,200,194.13,data-service respondió con error
162.571,200,207.96,
162.778,200,207.23,
163.0,200,222.26,
163.214,200,214.06,
163.436,200,221.02,
163.644,200,208.72,
163.858,200,214.17,
164.073,200,214.08,
164.296,200,223.88,
164.514,200,217.66,
164.766,200,251.56,data-service respondió con error
165.026,200,260.67,
165.285,200,258.75,
165.582,200,296.45,
165.797,200,215.64,
166.114,200,317.03,
166.347,200,232.59,
166.568,200,220.77,
166.796,200,227.89,
167.02,200,224.34,
167.236,200,216.0,
167.466,200,230.5,
167.68,200,213.14,
167.898,200,217.85,
168.107,200,209.06,
168.323,200,216.67,
168.541,200,217.7,
168.751,200,210.49,
168.967,200,215.93,
169.149,200,181.26,data-service respondió con error
169.368,200,219.01,
169.576,200,208.29,
169.789,200,212.47,
169.97,200,181.02,data-service respondió con error
170.202,200,232.09,
170.407,200,205.44,
170.612,200,205.22,
170.825,200,212.6,
171.032,200,206.96,
171.25,200,218.36,
171.457,200,206.63,
171.668,200,211.37,
171.888,200,219.3,
172.1,200,212.17,
172.324,200,223.95,
172.535,200,211.04,
172.742,200,207.27,
172.936,200,194.21,data-service respondió con error
173.147,200,210.28,
173.38,200,233.74,
173.593,200,212.63,
173.803,200,210.26,
174.019,200,215.12,
174.227,200,208.5,
174.448,200,221.25,
174.667,200,219.02,
174.874,200,206.9,
175.084,200,209.47,
175.303,200,219.21,
175.512,200,208.78,
175.73,200,218.05,
175.917,200,187.03,data-service respondió con error
176.107,200,190.32,data-service respondió con error
176.378,200,270.52,
176.588,200,209.75,
176.805,200,217.8,
177.029,200,223.43,
177.239,200,210.03,
177.472,200,233.52,
177.68,200,207.49,
177.874,200,194.18,data-service respondió con error
178.08,200,205.7,
178.296,200,216.07,
178.519,200,223.15,
178.701,200,182.27,data-service respondió con error
178.936,200,234.62,
179.164,200,227.97,
179.387,200,222.62,
179.79,200,403.61,
180.022,200,231.59,
180.408,200,385.82,
180.704,200,296.22,
180.926,200,221.65,
181.134,200,208.68,
181.409,200,274.33,
181.623,200,214.65,
181.838,200,214.36,
182.059,200,220.81,
182.244,200,184.96,data-service respondió con error
182.451,200,207.04,
182.671,200,220.01,
182.877,200,206.82,
183.094,200,216.93,
183.303,200,208.15,
183.519,200,215.89,
183.733,200,214.86,
183.937,200,203.48,
184.163,200,225.68,
184.383,200,220.36,
184.6,200,217.09,
184.817,200,217.38,
185.031,200,213.07,
185.282,200,251.63,
185.492,200,209.32,
185.705,200,213.91,
185.928,200,222.7,
186.142,200,213.53,
186.37,200,228.73,
186.589,200,218.65,
186.809,200,220.15,
187.042,200,232.23,
187.232,200,190.91,data-service respondió con error
187.467,200,234.89,
187.681,200,213.8,
187.893,200,211.85,
188.089,200,196.09,data-service respondió con error
188.3,200,210.38,
188.514,200,214.59,
188.722,200,208.17,
188.938,200,215.2,
189.162,200,224.02,
189.351,200,189.69,data-service respondió con error
189.571,200,220.12,
189.794,200,222.55,
190.01,200,215.53,
190.224,200,214.26,
190.432,200,207.7,
190.64,200,208.26,
190.864,200,224.29,
191.048,200,183.61,data-service respondió con error
191.283,200,234.97,
191.496,200,212.86,
191.718,200,222.01,
191.933,200,215.06,
192.158,200,225.37,
192.373,200,214.79,
192.581,200,208.57,
192.792,200,210.01,
193.016,200,224.11,
193.233,200,217.5,
193.458,200,224.57,
193.67,200,211.96,
193.881,200,210.82,
194.206,200,325.79,
194.423,200,217.0,
194.875,200,451.19,data-service respondió con error
195.19,200,315.63,
195.464,200,274.21,data-service respondió con error
195.708,200,243.7,
195.925,200,217.13,
196.113,200,187.76,data-service respondió con error
196.342,200,228.79,
196.561,200,218.95,
196.774,200,213.33,
197.027,200,252.83,
197.239,200,211.54,
197.466,200,227.36,
197.678,200,211.83,
197.887,200,209.16,
198.109,200,221.61,
198.32,200,210.81,
198.535,200,215.61,
198.751,200,215.81,
198.962,200,211.16,
199.186,200,223.49,
199.392,200,206.68,
199.633,200,240.19,
199.84,200,207.66,
200.028,200,188.1,data-service respondió con error
200.248,200,219.67,
200.463,200,214.76,
200.681,200,217.97,
200.864,200,183.4,data-service respondió con error
201.075,200,210.32,
201.309,200,234.75,
201.529,200,219.77,
201.777,200,247.8,
201.971,200,193.93,data-service respondió con error
202.214,200,243.44,
202.452,200,238.0,
202.671,200,218.21,
202.895,200,223.97,
203.115,200,220.13,
203.333,200,218.06,
203.551,200,218.37,
203.763,200,211.33,
203.977,200,214.0,
204.187,200,210.36,
204.4,200,213.24,
204.637,200,236.4,
204.844,200,207.5,
205.034,200,189.39,data-service respondió con error
205.258,200,224.42,
205.468,200,209.74,
205.679,200,211.08,
205.883,200,204.02,
206.089,200,206.44,
206.33,200,240.3,
206.543,200,213.79,
206.763,200,219.7,
206.976,200,213.13,
207.175,200,198.54,data-service respondió con error
207.408,200,233.42,
207.619,200,210.33,
207.851,200,232.14,
208.069,200,218.46,
208.285,200,215.69,
208.509,200,223.49,
208.734,200,225.58,
208.957,200,222.75,
209.17,200,213.03,
209.388,200,217.74,
209.712,200,324.73,data-service respondió con error
209.962,200,249.13,
210.52,200,557.91,
210.768,200,248.37,
210.989,200,220.7,data-service respondió con error
211.209,200,220.76,
211.489,200,279.85,
211.682,200,193.07,data-service respondió con error
211.895,200,212.79,
212.103,200,208.14,
212.329,200,225.45,
212.56,200,231.49,
212.786,200,225.9,
212.995,200,209.02,
213.205,200,209.77,
213.442,200,237.11,
213.65,200,207.55,
213.843,200,192.85,data-service respondió con error
214.059,200,216.42,
214.266,200,206.58,
214.493,200,227.53,
214.714,200,221.03,
214.925,200,210.3,
215.136,200,211.29,
215.331,200,195.39,data-service respondió con error
215.553,200,221.39,
215.777,200,223.95,
215.989,200,212.7,
216.202,200,212.5,
216.463,200,261.05,
216.682,200,218.5,
216.901,200,219.38,
217.126,200,224.98,
217.343,200,217.31,
217.564,200,220.7,
217.753,200,188.94,data-service respondió con error
217.975,200,222.21,
218.212,200,236.38,
218.424,200,211.9,
218.644,200,220.85,
218.839,200,194.9,data-service respondió con error
219.084,200,244.96,
219.307,200,222.3,
219.518,200,211.18,
219.773,200,254.79,
219.968,200,194.91,data-service respondió con error
220.198,200,230.72,
220.419,200,220.64,
220.64,200,220.65,
220.865,200,225.43,
221.075,200,210.33,
221.309,200,233.32,
221.533,200,224.07,
221.762,200,229.15,
221.989,200,226.6,
222.205,200,216.74,
222.415,200,209.57,
222.636,200,221.21,
222.882,200,245.64,
223.099,200,217.3,
223.313,200,213.67,
223.501,200,188.29,data-service respondió con error
223.725,200,223.77,
223.944,200,218.66,
224.172,200,228.55,
224.384,200,211.67,
224.604,200,219.74,
224.829,200,225.15,
225.065,200,236.16,
225.293,200,227.98,
225.501,200,208.13,data-service respondió con error
225.833,200,331.81,
226.033,200,200.11,data-service respondió con error
226.25,200,216.61,
226.49,200,239.89,
226.728,200,237.89,
227.026,200,298.39,
227.278,200,251.81,
227.473,200,195.24,data-service respondió con error
227.705,200,232.15,
227.93,200,225.16,
228.158,200,227.5,
228.379,200,221.56,
228.599,200,219.08,
228.832,200,233.15,
229.046,200,214.14,
229.27,200,223.79,
